"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-12","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","2.2","B","","","1"
"2016-12","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","169790","A","","","0"
"2016-12","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","5963990","A","","","0"
"2016-12","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","2.8","A","","","1"
"2016-12","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","9010","C","","","0"
"2016-12","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","566635","A","","","0"
"2016-12","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","1.6","C","","","1"
"2016-12","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","8530","B","","","0"
"2016-12","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","460495","A","","","0"
"2016-12","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","1.8","B","","","1"
"2016-12","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","47905","B","","","0"
"2016-12","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1893870","A","","","0"
"2016-12","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.5","B","","","1"
"2016-12","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","77905","B","","","0"
"2016-12","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2062225","A","","","0"
"2016-12","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","3.6","B","","","1"
"2016-12","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","490","D","","","0"
"2016-12","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","16795","A","","","0"
"2016-12","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","2.8","D","","","1"
"2016-12","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","690","D","","","0"
"2016-12","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21365","A","","","0"
"2016-12","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.1","D","","","1"
"2016-12","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","205","E","","","0"
"2016-12","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10240","A","","","0"
"2016-12","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","2.0","E","","","1"
"2017-01","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","404945","A","","","0"
"2017-01","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","15377665","A","","","0"
"2017-01","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","2.6","A","","","1"
"2017-01","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4195","C","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","190345","A","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.2","C","","","1"
"2017-01","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1645","E","","","0"
"2017-01","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","59785","A","","","0"
"2017-01","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.7","E","","","1"
"2017-01","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","8680","B","","","0"
"2017-01","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","403025","A","","","0"
"2017-01","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.1","B","","","1"
"2017-01","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","6825","C","","","0"
"2017-01","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","287535","B","","","0"
"2017-01","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.3","C","","","1"
"2017-01","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","69475","B","","","0"
"2017-01","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3404055","A","","","0"
"2017-01","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","2.0","B","","","1"
"2017-01","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","174155","A","","","0"
"2017-01","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","5985050","A","","","0"
"2017-01","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","2.8","A","","","1"
"2017-01","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","11840","B","","","0"
"2017-01","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","575640","A","","","0"
"2017-01","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.0","B","","","1"
"2017-01","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","8610","B","","","0"
"2017-01","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","455690","A","","","0"
"2017-01","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","1.9","B","","","1"
"2017-01","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","47165","B","","","0"
"2017-01","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1900965","A","","","0"
"2017-01","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.4","B","","","1"
"2017-01","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","70955","B","","","0"
"2017-01","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2067000","A","","","0"
"2017-01","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","3.3","B","","","1"
"2017-01","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","420","D","","","0"
"2017-01","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","16480","A","","","0"
"2017-01","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","2.5","D","","","1"
"2017-01","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","","F","","","0"
"2017-01","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21585","A","","","0"
"2017-01","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","","F","","","1"
"2017-01","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","285","E","","","0"
"2017-01","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10505","A","","","0"
"2017-01","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","2.6","E","","","1"
"2017-02","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","419965","A","","","0"
"2017-02","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","15392710","A","","","0"
"2017-02","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","2.7","A","","","1"
"2017-02","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","2960","D","","","0"
"2017-02","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","198070","A","","","0"
"2017-02","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.5","D","","","1"
"2017-02","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1685","E","","","0"
"2017-02","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","60325","A","","","0"
"2017-02","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.7","E","","","1"
"2017-02","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","7550","C","","","0"
"2017-02","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","395220","A","","","0"
"2017-02","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","1.9","C","","","1"
"2017-02","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","6490","C","","","0"
"2017-02","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","290415","A","","","0"
"2017-02","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.2","C","","","1"
"2017-02","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","75260","A","","","0"
"2017-02","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3394125","A","","","0"
"2017-02","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","2.2","A","","","1"
"2017-02","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","179765","A","","","0"
"2017-02","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","5991405","A","","","0"
"2017-02","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","2.9","A","","","1"
"2017-02","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","11355","B","","","0"
"2017-02","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","565310","A","","","0"
"2017-02","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.0","B","","","1"
"2017-02","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9015","B","","","0"
"2017-02","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","454065","A","","","0"
"2017-02","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","1.9","B","","","1"
"2017-02","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","50765","B","","","0"
"2017-02","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1915430","A","","","0"
"2017-02","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.6","B","","","1"
"2017-02","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","73750","A","","","0"
"2017-02","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2079465","A","","","0"
"2017-02","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","3.4","A","","","1"
"2017-02","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","590","E","","","0"
"2017-02","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","16665","A","","","0"
"2017-02","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","3.4","E","","","1"
"2017-02","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","565","E","","","0"
"2017-02","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21540","A","","","0"
"2017-02","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","2.6","E","","","1"
"2017-02","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","225","D","","","0"
"2017-02","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10675","A","","","0"
